ID_Veiculo,Marca,Modelo,Ano,Regiao,Tipo_Veiculo,Capacidade_Bateria_kWh,Saude_Bateria_%,Autonomia_km,Potencia_Carga_kW,Tempo_Carga_hr,Ciclos_Carga,Consumo_Energia_kWh_por_100km,Quilometragem_km,Velocidade_Media_kmh,Velocidade_Max_kmh,Aceleracao_0_100_kmh_seg,Temperatura_C,Tipo_Uso,CO2_Economizado_ton,Custo_Manutencao_USD,Custo_Seguro_USD,Custo_Eletricidade_USD_por_kWh,Custo_Mensal_Carga_USD,Valor_Revenda_USD
1272,Chevrolet,Bolt EUV,2019,Ásia,Caminhonete,68.1,92.3,329.0,250.0,0.3,659,18.7,111574.0,54.6,138.1,4.9,28.9,Frota,26.3,793.63,804.52,0.15,22.16,10670.39
1273,Nissan,Ariya,2020,América do Norte,Sedã,54.1,100.0,295.0,100.0,0.7,370,16.0,46830.0,79.7,176.4,8.6,14.1,Pessoal,9.22,878.04,1260.22,0.18,25.75,13918.0
1274,BMW,i4,2021,América do Norte,Hatchback,69.4,82.4,386.0,11.0,8.4,346,19.0,62488.0,56.7,173.7,8.8,18.2,Pessoal,12.76,881.38,1620.86,0.18,42.31,16294.78
1275,Hyundai,Ioniq 5,2022,América do Norte,Crossover,84.6,90.3,431.0,150.0,0.6,468,13.6,27018.0,71.8,200.9,9.3,19.4,Pessoal,3.98,669.1,558.45,0.12,20.86,28733.81
1276,Tesla,Model 3,2020,Ásia,Hatchback,63.0,77.5,344.0,11.0,6.7,96,12.0,64741.0,68.2,203.9,8.4,11.7,Pessoal,11.47,671.89,1722.78,0.18,21.89,12285.81
1277,Tesla,Model Y,2018,América do Sul,SUV,61.3,79.6,354.0,100.0,0.7,1368,19.1,61188.0,54.7,148.5,8.2,17.8,Comercial,10.61,1167.41,703.34,0.18,14.07,7205.28
1278,Toyota,bZ4X,2021,Europa,Sedã,76.8,96.1,404.0,250.0,0.3,216,21.1,79001.0,89.3,207.6,4.4,28.5,Pessoal,14.99,586.92,1077.39,0.28,56.88,22067.53
1279,Kia,Niro EV,2020,América do Norte,Caminhonete,59.6,89.9,351.0,100.0,0.6,765,16.5,17909.0,90.7,235.6,4.3,21.0,Comercial,3.54,755.19,1083.64,0.22,31.81,14281.7
1280,Ford,F-150 Lightning,2020,Europa,Hatchback,87.9,96.3,501.0,50.0,1.9,817,16.3,56209.0,51.2,123.3,7.8,23.9,Frota,11.72,702.0,1006.32,0.22,52.95,20623.23
1281,Tesla,Model S,2023,Europa,Hatchback,105.5,95.7,550.0,50.0,2.1,162,19.9,29841.0,77.0,200.4,9.8,21.3,Pessoal,5.4,938.08,1105.24,0.35,97.95,43660.5
1282,Volkswagen,ID.4,2022,Europa,Crossover,47.1,70.3,286.0,100.0,0.6,104,17.9,51266.0,63.2,174.9,6.3,34.5,Comercial,8.42,1490.12,1253.72,0.18,16.15,11767.69
1283,BMW,iX,2022,Ásia,Crossover,40.0,77.4,205.0,22.0,2.0,302,16.3,15946.0,54.9,147.1,7.0,7.5,Pessoal,3.46,743.17,1708.99,0.35,20.63,11869.93
1284,Volkswagen,ID.3,2021,Ásia,Crossover,72.4,89.2,429.0,150.0,0.5,911,18.9,25191.0,70.5,176.4,7.0,43.0,Comercial,5.08,367.56,1119.19,0.35,64.06,19932.81
1285,Hyundai,Kona Electric,2021,América do Norte,SUV,39.3,73.4,202.0,50.0,0.9,402,18.0,57852.0,77.5,195.3,2.4,28.0,Pessoal,11.49,831.86,834.98,0.12,16.77,8238.42
1286,Tesla,Model S,2022,América do Norte,Sedã,38.9,78.6,208.0,100.0,0.4,253,14.3,40832.0,67.4,172.9,7.6,29.8,Comercial,7.3,508.15,772.44,0.12,9.42,11562.49
1287,Ford,F-150 Lightning,2022,Oceania,Hatchback,24.0,98.4,130.0,11.0,2.2,240,17.7,49832.0,59.5,168.5,5.6,31.1,Pessoal,10.79,877.1,1327.65,0.22,13.95,8388.84
1288,Hyundai,Ioniq 5,2022,América do Norte,Caminhonete,57.4,82.7,325.0,150.0,0.3,335,18.5,6512.0,84.9,199.8,8.5,28.4,Pessoal,0.93,571.41,1526.95,0.15,15.9,18765.78
1289,Chevrolet,Bolt EUV,2019,América do Norte,Hatchback,64.3,92.7,276.0,250.0,0.3,637,16.4,129825.0,85.5,207.1,6.9,5.1,Pessoal,26.85,848.92,940.41,0.28,38.68,10405.06
1290,Chevrolet,Bolt EUV,2021,América do Norte,SUV,54.7,86.8,313.0,50.0,1.1,456,20.8,22464.0,54.8,128.7,6.6,6.7,Pessoal,4.64,441.9,1566.62,0.18,27.44,16033.96
1291,Volkswagen,ID.4,2021,América do Norte,Caminhonete,92.8,81.6,506.0,250.0,0.4,341,19.4,78367.0,66.4,168.7,6.6,25.0,Comercial,11.99,720.26,2067.47,0.28,89.39,21776.06
1292,Kia,Niro EV,2023,Europa,Hatchback,91.3,73.7,515.0,22.0,4.8,64,17.2,1538.0,41.3,111.1,6.2,23.8,Pessoal,0.25,502.13,1727.77,0.18,29.95,29836.43
1293,Nissan,Leaf,2022,Ásia,SUV,103.6,88.9,596.0,150.0,0.7,576,18.4,11434.0,77.5,200.7,3.6,26.9,Comercial,1.62,1175.97,910.21,0.18,48.42,36915.58
1294,Kia,Niro EV,2022,Europa,Sedã,65.9,98.6,375.0,150.0,0.5,253,16.9,58684.0,84.9,210.8,9.4,18.5,Pessoal,11.46,582.74,1612.52,0.35,49.78,25248.63
1295,Toyota,bZ4X,2019,Europa,SUV,88.7,81.8,399.0,7.4,14.9,1732,17.3,149002.0,70.8,199.8,5.4,4.8,Comercial,15.28,966.33,1569.99,0.22,42.79,11178.48
1296,Kia,EV6,2022,Ásia,Sedã,71.2,87.5,354.0,11.0,6.9,323,17.4,31672.0,49.5,112.0,5.8,16.9,Pessoal,5.91,853.72,1225.26,0.28,51.57,22474.15
1297,Toyota,Prius Prime,2019,Europa,SUV,69.2,74.8,392.0,22.0,4.1,866,12.7,61280.0,89.2,182.9,7.2,25.4,Pessoal,9.63,859.67,1558.91,0.28,30.46,10783.42
1298,Toyota,Prius Prime,2021,América do Sul,Sedã,55.7,81.6,312.0,22.0,3.0,338,18.1,44599.0,95.5,248.0,4.2,15.5,Pessoal,6.71,911.9,1504.29,0.15,24.59,12617.44
1299,Ford,F-150 Lightning,2019,América do Sul,Sedã,24.0,89.7,123.0,250.0,0.3,469,19.0,92280.0,58.5,145.5,5.8,18.0,Comercial,11.41,980.89,1698.94,0.15,11.25,4335.88
1300,Tesla,Model X,2022,América do Norte,Hatchback,77.7,92.9,456.0,22.0,3.7,228,25.4,38414.0,71.7,175.7,11.8,18.3,Pessoal,5.89,1191.86,1431.53,0.28,96.98,27437.34
1301,Ford,Mustang Mach-E,2020,Ásia,Hatchback,88.1,91.4,473.0,11.0,7.8,311,19.3,50176.0,77.3,162.7,7.8,12.8,Frota,11.18,1080.0,1501.92,0.15,30.31,20894.85
1302,Toyota,bZ4X,2021,Europa,Caminhonete,34.5,70.7,205.0,22.0,1.8,215,16.0,500.0,76.8,196.6,4.9,9.9,Frota,0.08,1257.81,791.87,0.15,11.26,8527.88
1303,Hyundai,Kona Electric,2023,Oceania,SUV,64.8,83.3,396.0,7.4,10.8,252,13.1,10469.0,65.7,199.6,2.0,39.1,Pessoal,2.02,480.79,1199.15,0.18,22.35,25573.47
1304,Chevrolet,Bolt EV,2020,Europa,SUV,84.8,79.3,478.0,50.0,1.8,746,14.8,8167.0,92.0,193.2,9.5,33.6,Comercial,1.2,397.58,900.04,0.22,46.28,19326.09
1305,Toyota,bZ4X,2021,Oceania,Crossover,57.8,84.5,334.0,11.0,4.8,699,16.5,64145.0,41.5,101.8,4.5,28.7,Pessoal,13.52,1297.15,1678.18,0.18,26.93,13639.65
1306,Ford,F-150 Lightning,2021,Ásia,SUV,88.9,86.1,462.0,22.0,4.6,624,16.6,54222.0,41.7,105.2,5.6,22.2,Pessoal,10.74,968.75,656.77,0.35,50.22,24459.63
1307,Hyundai,Ioniq 5,2018,América do Norte,Crossover,62.2,95.5,370.0,100.0,0.6,559,17.3,84438.0,64.8,153.4,6.0,8.0,Comercial,14.62,480.8,400.0,0.15,23.93,9298.18
1308,Ford,Mustang Mach-E,2023,Europa,Caminhonete,54.5,89.4,306.0,50.0,1.1,30,16.8,12910.0,91.2,232.5,4.7,26.9,Comercial,2.41,716.14,633.65,0.18,30.7,21581.63
1309,Kia,Niro EV,2018,Oceania,Sedã,90.0,98.3,482.0,250.0,0.4,615,17.3,188305.0,82.4,194.9,6.8,29.2,Comercial,35.69,961.11,1108.89,0.18,44.92,11225.25
1310,BMW,i3,2021,América do Sul,Crossover,46.3,81.4,226.0,150.0,0.4,418,16.7,73660.0,42.6,108.5,5.6,14.6,Pessoal,11.05,785.88,400.0,0.12,9.96,10932.88
1311,Volkswagen,ID.3,2022,América do Norte,SUV,50.5,75.7,265.0,11.0,5.4,419,18.1,33422.0,107.7,261.0,8.5,7.3,Pessoal,5.2,983.72,442.81,0.18,14.95,12859.27
1312,Nissan,Ariya,2022,Ásia,Sedã,47.1,98.6,233.0,100.0,0.5,259,15.3,21033.0,73.3,171.4,7.4,22.3,Pessoal,4.37,447.62,1465.97,0.18,14.44,17845.39
1313,Ford,F-150 Lightning,2022,Europa,Hatchback,42.1,90.5,248.0,150.0,0.3,662,14.2,51500.0,47.7,118.1,10.6,28.7,Comercial,11.66,790.95,642.79,0.22,19.36,13633.08
1314,Nissan,Ariya,2020,América do Norte,Sedã,68.1,81.1,416.0,100.0,0.7,417,17.3,63683.0,63.6,168.2,10.6,11.6,Pessoal,11.74,835.29,1601.98,0.28,46.23,15425.46
1315,Audi,Q4 e-tron,2018,Europa,Crossover,54.7,90.5,326.0,22.0,2.8,1036,19.3,57584.0,79.5,161.6,4.6,23.3,Comercial,11.56,587.99,671.23,0.12,15.17,8025.05
1316,Ford,Mustang Mach-E,2022,América do Norte,SUV,74.8,93.7,504.0,11.0,8.0,186,14.6,20157.0,83.8,226.9,6.2,8.9,Pessoal,4.36,715.01,400.0,0.12,24.66,26314.4
1317,BMW,i4,2022,Ásia,Sedã,30.3,88.0,160.0,250.0,0.3,320,16.3,41031.0,64.0,146.1,12.4,6.6,Pessoal,6.99,661.01,788.5,0.12,4.08,9084.12
1318,Nissan,Ariya,2023,Europa,Hatchback,42.5,81.2,246.0,22.0,2.1,124,17.6,22936.0,72.8,195.5,4.1,20.0,Pessoal,4.08,467.18,684.75,0.35,46.38,16156.47
1319,Toyota,Prius Prime,2023,Ásia,Hatchback,66.0,83.5,324.0,150.0,0.5,116,17.5,20297.0,63.1,145.1,9.0,9.9,Pessoal,4.09,614.77,682.72,0.12,19.58,21078.75
1320,Ford,Mustang Mach-E,2023,América do Norte,SUV,94.4,89.3,510.0,250.0,0.4,92,20.3,20480.0,64.0,173.7,8.4,22.3,Pessoal,5.03,857.29,1156.19,0.22,61.8,37234.52
1321,Tesla,Model Y,2021,Europa,Sedã,72.6,88.6,346.0,7.4,10.5,429,20.8,37393.0,75.9,188.6,4.9,1.8,Comercial,7.57,507.64,1268.09,0.28,56.38,18308.8
1322,Volkswagen,ID.3,2021,América do Norte,Caminhonete,53.2,96.7,308.0,100.0,0.6,567,18.7,31395.0,86.6,192.4,5.0,9.4,Frota,5.94,597.53,1752.87,0.35,47.53,16248.7
1323,BMW,iX,2023,América do Norte,SUV,35.2,84.8,187.0,7.4,5.5,68,21.6,16238.0,47.9,113.4,11.6,28.3,Pessoal,2.64,289.13,1054.94,0.22,22.1,12765.13
1324,Nissan,Leaf,2021,América do Norte,Caminhonete,52.0,79.3,233.0,150.0,0.4,390,16.9,42949.0,61.5,175.8,11.6,24.9,Pessoal,7.66,1232.09,1314.63,0.12,15.29,12448.79
1325,BMW,i3,2020,América do Norte,Hatchback,64.2,100.0,331.0,22.0,3.3,664,20.5,26640.0,56.0,140.9,8.1,22.2,Pessoal,5.34,1077.81,668.32,0.28,46.05,17180.57
1326,Hyundai,Kona Electric,2023,Europa,Caminhonete,24.0,88.4,154.0,250.0,0.3,178,16.2,14731.0,49.9,117.9,3.5,13.5,Frota,2.91,1161.43,836.9,0.22,14.78,9330.87
1327,Volkswagen,ID.3,2023,América do Norte,Hatchback,40.7,93.7,232.0,250.0,0.3,257,18.9,20750.0,49.1,139.6,10.1,18.1,Pessoal,3.36,908.32,1720.08,0.28,33.93,16069.87
1328,Toyota,bZ4X,2021,Europa,SUV,50.2,91.2,295.0,250.0,0.3,515,19.9,35240.0,65.4,180.3,3.5,15.8,Frota,7.73,888.33,1761.86,0.35,52.45,14468.09
1329,Ford,Mustang Mach-E,2018,Europa,Hatchback,59.9,88.5,333.0,50.0,1.4,639,18.2,169363.0,48.9,109.9,8.8,41.3,Pessoal,37.15,736.65,1834.98,0.22,31.91,6090.74
1330,Ford,F-150 Lightning,2021,América do Sul,Crossover,63.9,85.2,346.0,100.0,0.7,286,15.1,13705.0,48.4,118.0,3.0,21.2,Pessoal,2.42,1190.08,1149.7,0.28,23.8,17889.83
1331,Ford,F-150 Lightning,2023,América do Sul,Sedã,52.8,64.6,291.0,50.0,1.1,94,13.0,8132.0,62.3,122.8,7.0,10.3,Frota,1.53,807.08,670.27,0.22,24.2,15833.8
1332,Volkswagen,ID.4,2023,Europa,Crossover,75.1,78.5,422.0,11.0,7.3,90,19.7,10227.0,50.3,138.9,9.2,17.2,Pessoal,1.64,211.91,887.48,0.12,30.32,25386.89
1333,Tesla,Model 3,2020,Europa,Sedã,67.5,89.6,334.0,100.0,0.7,590,17.2,87416.0,72.6,181.6,2.0,1.2,Pessoal,13.61,220.13,1068.87,0.12,17.48,15495.08
1334,Audi,e-tron,2018,América do Norte,SUV,57.6,65.2,339.0,7.4,8.7,968,17.4,100619.0,57.8,156.1,5.7,-1.0,Pessoal,19.16,909.03,973.94,0.12,22.1,5661.83
1335,Chevrolet,Bolt EUV,2023,Oceania,Sedã,77.9,87.6,472.0,50.0,1.5,188,22.5,7616.0,47.1,90.4,7.4,32.6,Pessoal,1.19,512.12,1245.33,0.35,99.99,31482.3
1336,Kia,EV6,2021,América do Norte,Crossover,76.2,92.3,412.0,150.0,0.6,532,15.2,500.0,99.9,241.3,6.1,20.7,Pessoal,0.1,829.21,1500.51,0.22,20.94,24038.57
1337,Nissan,Ariya,2022,América do Norte,Sedã,35.9,93.7,188.0,11.0,3.4,432,20.2,10221.0,33.0,84.2,5.3,13.5,Comercial,1.72,1027.67,788.4,0.28,20.98,12428.0
1338,Tesla,Model X,2023,América do Norte,Crossover,64.4,91.8,330.0,100.0,0.6,88,15.8,500.0,77.8,145.1,6.7,17.7,Comercial,0.11,551.14,1967.0,0.28,32.93,26708.48
1339,Toyota,bZ4X,2018,Europa,Crossover,82.8,94.7,528.0,250.0,0.4,1454,17.5,133674.0,70.2,189.3,9.6,17.0,Pessoal,23.72,710.12,1229.79,0.15,30.42,11250.11
1340,Nissan,Leaf,2022,América do Norte,Sedã,86.1,99.8,454.0,150.0,0.8,182,14.7,12349.0,57.7,138.7,10.4,18.7,Frota,1.51,721.03,1743.15,0.18,30.48,31817.83
1341,Ford,Mustang Mach-E,2018,Ásia,SUV,72.4,95.8,422.0,11.0,7.5,939,15.8,124028.0,51.4,101.4,8.8,29.5,Pessoal,20.94,540.02,1369.37,0.12,16.33,9525.69
1342,BMW,i3,2021,América do Norte,Hatchback,60.3,88.6,326.0,7.4,8.7,361,19.2,58595.0,90.9,213.2,10.9,23.4,Pessoal,10.73,371.26,2062.48,0.12,25.18,15398.19
1343,Toyota,Prius Prime,2023,Ásia,Sedã,73.4,85.9,395.0,250.0,0.3,131,21.9,24930.0,96.9,255.5,5.7,13.9,Pessoal,3.19,472.28,734.74,0.12,14.78,26415.1
1344,Nissan,Leaf,2021,América do Norte,Caminhonete,81.2,87.9,416.0,150.0,0.6,534,19.3,27134.0,60.6,134.9,8.5,0.5,Pessoal,3.55,351.91,994.51,0.15,29.62,23431.78
1345,Ford,Mustang Mach-E,2023,América do Norte,Sedã,67.3,84.8,337.0,100.0,0.8,37,18.9,18373.0,58.4,145.2,4.5,8.0,Pessoal,3.2,746.69,995.83,0.15,20.3,25188.65
1346,Nissan,Leaf,2022,América do Sul,Sedã,69.6,95.9,409.0,11.0,7.0,155,25.6,32028.0,81.9,194.1,14.3,25.6,Frota,6.73,742.62,1273.13,0.15,29.03,24883.41
1347,BMW,i3,2020,América do Norte,Caminhonete,60.0,91.6,300.0,22.0,3.2,733,19.7,64149.0,61.3,116.6,7.3,33.6,Pessoal,12.76,641.94,1250.3,0.12,19.82,14216.12
1348,Ford,F-150 Lightning,2020,Ásia,Sedã,38.3,84.0,220.0,100.0,0.5,532,15.2,59366.0,73.8,198.3,9.0,9.2,Pessoal,10.66,373.98,1355.54,0.28,18.67,8350.94
1349,Audi,e-tron,2021,Europa,Sedã,61.5,97.6,341.0,100.0,0.6,348,13.0,66048.0,73.4,201.3,2.6,7.7,Pessoal,10.2,1131.6,1255.98,0.12,13.41,17524.42
1350,Tesla,Model X,2021,América do Norte,Sedã,51.5,84.7,303.0,250.0,0.3,175,19.1,63314.0,65.6,186.6,9.0,13.7,Comercial,9.68,613.22,1422.94,0.15,17.57,13500.37
1351,Hyundai,Kona Electric,2018,Oceania,Sedã,51.5,79.4,268.0,100.0,0.5,700,13.8,89874.0,67.5,168.9,7.3,35.8,Frota,17.93,1569.98,1006.45,0.15,8.59,5745.51
1352,Kia,EV6,2021,América do Norte,Sedã,93.7,86.9,566.0,250.0,0.4,536,15.0,33515.0,70.5,186.5,8.2,19.5,Pessoal,6.23,1059.55,1387.03,0.18,36.5,25645.08
1353,Volkswagen,ID.4,2021,América do Sul,Caminhonete,84.0,80.4,456.0,100.0,1.0,287,18.9,30641.0,48.7,98.2,7.0,10.4,Pessoal,6.3,200.0,2326.0,0.22,50.3,21178.43
1354,Kia,EV6,2022,América do Norte,Sedã,31.1,94.5,211.0,22.0,1.5,448,21.1,30590.0,54.8,140.9,6.7,14.4,Pessoal,6.61,1170.33,1201.8,0.18,17.64,11129.62
1355,Toyota,Prius Prime,2022,América do Sul,Sedã,43.3,80.2,203.0,150.0,0.3,410,17.1,33697.0,68.4,164.5,6.2,12.7,Pessoal,5.61,589.27,622.29,0.18,19.73,11300.62
1356,Kia,EV6,2022,América do Norte,Hatchback,57.7,86.1,387.0,150.0,0.5,219,14.4,28476.0,58.2,144.2,6.8,25.0,Pessoal,5.5,521.92,949.16,0.12,17.71,18182.22
1357,Ford,F-150 Lightning,2018,Europa,SUV,52.2,94.5,284.0,150.0,0.4,562,17.6,25410.0,106.7,231.0,10.7,37.5,Pessoal,5.01,718.38,1016.19,0.22,31.47,8620.39
1358,Audi,e-tron,2020,Ásia,SUV,71.3,81.3,400.0,7.4,11.4,10,17.2,49845.0,67.0,190.1,6.1,19.3,Pessoal,7.93,1140.14,845.65,0.22,32.87,16886.41
1359,Hyundai,Ioniq 5,2022,América do Sul,Crossover,40.1,90.3,208.0,22.0,2.1,123,18.4,21215.0,38.9,78.0,12.6,28.9,Pessoal,3.41,957.01,1248.89,0.12,10.03,13765.01
1360,Tesla,Model Y,2021,América do Sul,Hatchback,84.2,79.2,397.0,22.0,3.9,172,14.4,45377.0,30.0,77.4,7.2,4.5,Pessoal,9.15,854.74,1519.6,0.28,37.3,19615.03
1361,Tesla,Model 3,2018,Ásia,Hatchback,64.1,89.0,336.0,11.0,6.9,227,15.5,216808.0,77.3,172.0,10.5,41.4,Frota,39.04,553.43,679.94,0.35,42.35,6012.21
1362,BMW,i4,2023,América do Sul,Hatchback,58.2,91.5,309.0,50.0,1.3,130,21.1,18585.0,67.1,210.4,9.9,4.6,Frota,2.86,1082.94,522.27,0.12,17.75,22288.32
1363,Volkswagen,ID.3,2022,América do Norte,SUV,64.7,86.7,362.0,150.0,0.5,308,20.3,51037.0,86.6,234.6,3.1,30.1,Pessoal,7.93,504.78,2189.6,0.28,40.03,18591.91
1364,Nissan,Ariya,2022,América do Norte,Hatchback,56.6,87.3,343.0,50.0,1.2,508,21.5,18599.0,55.3,137.8,3.6,21.4,Pessoal,2.63,1112.87,824.93,0.28,59.78,19011.29
1365,Audi,Q4 e-tron,2018,América do Norte,Sedã,24.4,90.6,137.0,11.0,2.2,826,12.4,91094.0,63.2,138.5,5.3,5.4,Pessoal,15.42,899.94,1765.37,0.22,6.6,3469.4
1366,Nissan,Ariya,2022,Europa,Sedã,65.2,84.8,365.0,22.0,3.1,10,15.3,50478.0,69.2,191.5,3.1,26.3,Pessoal,7.53,621.29,1504.46,0.12,18.85,18895.2
1367,Hyundai,Kona Electric,2022,Europa,Sedã,58.6,94.1,334.0,11.0,5.6,166,21.0,3659.0,62.7,112.9,6.0,17.7,Comercial,0.67,1437.66,958.57,0.12,24.53,21447.53
1368,Kia,EV6,2023,Europa,SUV,45.9,98.0,212.0,100.0,0.5,174,19.8,13055.0,61.4,160.6,7.1,8.9,Pessoal,3.24,1073.62,884.88,0.22,21.76,20396.3
1369,Tesla,Model Y,2022,América do Norte,SUV,86.9,79.6,406.0,11.0,7.4,255,19.2,40344.0,75.9,201.4,8.6,18.1,Frota,7.82,967.59,958.18,0.18,52.87,26469.74
1370,Hyundai,Ioniq 5,2023,Ásia,Crossover,78.4,100.0,373.0,11.0,8.9,190,16.9,14395.0,52.5,138.4,7.5,1.5,Frota,3.05,831.0,1023.21,0.12,18.95,36707.72
1371,Kia,EV6,2021,América do Norte,Sedã,113.8,84.6,605.0,250.0,0.6,297,16.1,30803.0,73.0,200.8,7.0,13.2,Pessoal,5.91,456.88,1447.7,0.35,80.24,29820.38
1372,Tesla,Model 3,2019,Europa,Sedã,81.7,100.0,373.0,100.0,0.8,1050,18.1,53678.0,92.4,215.3,9.6,8.4,Pessoal,7.01,811.35,642.92,0.35,56.16,16958.6
1373,Kia,Niro EV,2022,Europa,SUV,52.1,84.7,269.0,250.0,0.3,299,16.7,35257.0,89.8,239.3,9.2,16.2,Pessoal,6.48,1281.27,1712.74,0.15,20.5,14480.77
1374,Volkswagen,ID.3,2022,Ásia,SUV,46.9,92.7,226.0,50.0,0.9,302,19.6,3825.0,37.9,87.1,11.8,0.7,Pessoal,0.61,386.73,944.33,0.15,15.73,16747.75
1375,Audi,e-tron,2022,Ásia,Hatchback,55.1,92.6,316.0,100.0,0.7,286,18.1,32077.0,57.7,129.9,7.5,0.1,Pessoal,4.98,970.18,614.69,0.12,19.34,17917.31
1376,Toyota,Prius Prime,2019,Ásia,Sedã,51.7,83.9,296.0,7.4,7.1,411,15.1,105244.0,69.4,152.0,2.0,9.5,Pessoal,18.23,1218.29,1274.02,0.28,22.83,8069.89
1377,Hyundai,Kona Electric,2020,América do Norte,Sedã,67.2,87.6,359.0,11.0,7.4,518,19.9,47929.0,84.2,204.1,8.1,17.6,Frota,9.53,1233.3,2161.41,0.35,64.34,16007.46
1378,Hyundai,Kona Electric,2023,Europa,SUV,34.2,98.5,156.0,11.0,3.0,152,21.8,2000.0,68.1,193.0,12.7,8.3,Pessoal,0.34,529.97,864.14,0.35,35.63,15619.59
1379,Chevrolet,Bolt EUV,2022,América do Norte,Hatchback,77.9,84.4,419.0,250.0,0.4,79,22.0,21466.0,84.2,253.8,9.6,22.6,Pessoal,4.42,636.53,1251.55,0.22,50.29,23473.43
1380,Ford,Mustang Mach-E,2023,Europa,SUV,66.8,83.7,378.0,50.0,1.6,138,20.0,13969.0,55.0,133.0,10.1,25.0,Comercial,2.59,830.28,1256.56,0.35,56.14,23970.19
1381,Volkswagen,ID.4,2022,Europa,SUV,75.6,77.8,446.0,250.0,0.3,428,20.1,12058.0,69.9,161.2,7.2,9.6,Comercial,2.29,936.15,1954.14,0.28,59.17,23253.81
1382,Volkswagen,ID.3,2022,América do Norte,Sedã,42.1,99.5,268.0,22.0,2.4,324,14.5,30511.0,70.3,203.8,9.3,31.9,Pessoal,5.44,1184.52,824.55,0.15,10.42,15673.36
1383,Nissan,Leaf,2022,América do Norte,SUV,69.9,83.2,424.0,100.0,0.8,448,16.0,32867.0,84.7,222.8,10.3,15.0,Frota,7.18,739.66,1574.5,0.15,30.08,20759.39
1384,Kia,Niro EV,2023,Oceania,SUV,91.0,96.6,508.0,22.0,3.7,160,17.5,25022.0,78.6,197.2,6.2,36.3,Pessoal,3.98,1083.69,630.68,0.22,60.83,38281.97
1385,Ford,F-150 Lightning,2022,Oceania,Hatchback,47.8,82.2,256.0,7.4,6.8,146,19.8,27251.0,75.4,163.5,5.7,15.4,Pessoal,4.38,200.0,1288.93,0.15,18.53,15275.0
1386,Audi,e-tron,2022,Europa,Hatchback,47.2,96.3,242.0,100.0,0.6,372,16.2,31862.0,77.7,227.6,8.1,6.8,Pessoal,5.43,720.2,1494.75,0.18,22.98,16692.87
1387,Audi,e-tron,2019,América do Norte,Caminhonete,79.2,93.5,489.0,7.4,12.5,286,17.1,52044.0,46.9,118.6,9.4,30.3,Pessoal,10.15,1083.41,1601.57,0.15,36.0,14755.74
1388,Volkswagen,ID.4,2021,América do Norte,Sedã,45.6,85.2,255.0,7.4,6.8,358,19.7,33071.0,62.4,156.0,2.0,7.6,Comercial,6.58,1050.05,652.72,0.35,44.12,12642.36
1389,Audi,Q4 e-tron,2022,Europa,SUV,60.3,81.1,351.0,7.4,9.7,229,18.4,41736.0,49.9,132.9,6.5,29.4,Comercial,6.81,512.52,400.0,0.28,57.37,16983.82
1390,Chevrolet,Bolt EV,2020,América do Sul,SUV,94.5,81.8,492.0,150.0,0.6,352,19.0,52183.0,55.2,138.4,2.1,19.2,Comercial,10.8,1107.95,1121.02,0.28,74.76,21257.55
1391,Hyundai,Kona Electric,2020,América do Norte,Crossover,47.5,81.7,232.0,100.0,0.5,1167,15.7,87553.0,62.4,183.6,6.7,12.4,Pessoal,13.18,373.94,972.06,0.18,20.29,8003.84
1392,BMW,i3,2020,Ásia,Hatchback,95.9,95.5,508.0,100.0,1.0,513,17.0,58440.0,31.2,87.5,11.2,10.3,Pessoal,11.77,1158.93,632.23,0.28,77.28,22915.1
1393,Toyota,bZ4X,2020,América do Norte,Hatchback,58.3,88.3,312.0,150.0,0.4,1016,16.6,21872.0,62.9,146.7,5.4,17.1,Pessoal,4.17,738.7,677.75,0.28,34.52,13546.29
1394,Nissan,Ariya,2020,Oceania,SUV,42.6,78.1,238.0,50.0,1.0,624,18.0,36903.0,53.3,134.6,6.3,24.8,Pessoal,6.66,664.6,1008.76,0.28,34.12,9190.8
1395,Kia,Niro EV,2021,Europa,Sedã,77.1,85.0,396.0,150.0,0.6,235,16.7,105460.0,49.2,114.4,8.7,17.6,Comercial,20.48,710.58,1883.68,0.12,12.17,18953.03
1396,Toyota,Prius Prime,2023,Ásia,SUV,67.2,86.0,370.0,11.0,6.9,106,16.3,14163.0,66.4,203.6,9.5,32.8,Comercial,2.5,913.71,707.3,0.18,20.83,24443.1
1397,Kia,Niro EV,2021,Europa,Hatchback,65.3,69.9,398.0,22.0,3.6,392,18.4,4617.0,59.2,135.2,9.4,6.2,Pessoal,0.87,1424.11,1556.6,0.18,36.28,14741.1
1398,Tesla,Model S,2020,Ásia,Crossover,49.6,85.4,231.0,22.0,2.7,442,24.3,22056.0,70.1,172.7,7.1,17.0,Pessoal,5.56,1165.43,611.49,0.15,22.58,12036.53
1399,Toyota,Prius Prime,2018,América do Norte,Crossover,67.0,92.8,298.0,7.4,11.6,690,19.8,54357.0,55.3,144.3,8.4,29.0,Pessoal,11.24,455.85,898.55,0.35,41.82,9082.42
1400,BMW,iX,2022,América do Norte,Sedã,24.0,85.9,147.0,100.0,0.3,343,12.7,15112.0,62.4,165.5,8.3,6.0,Pessoal,2.47,487.61,587.12,0.18,7.77,8014.77
